merchant_id,merchant_name,category,risk_tier,region
4189,merchant_4189,restaurant,low,US-West
4190,merchant_4190,restaurant,low,EU-West
4191,merchant_4191,travel,high,US-East
4192,merchant_4192,retail,low,EU-West
4193,merchant_4193,gaming,medium,US-West
4194,merchant_4194,crypto,high,APAC
4195,merchant_4195,retail,low,APAC
4196,merchant_4196,utilities,low,EU-West
4197,merchant_4197,utilities,medium,APAC
4198,merchant_4198,gaming,high,EU-East
4199,merchant_4199,online,low,US-East
4200,merchant_4200,travel,low,EU-East
4201,merchant_4201,utilities,low,US-Central
4202,merchant_4202,gaming,medium,US-West
4203,merchant_4203,retail,low,EU-West
4204,merchant_4204,crypto,high,US-East
4205,merchant_4205,online,medium,EU-East
4206,merchant_4206,crypto,high,US-Central
4207,merchant_4207,travel,low,EU-East
4208,merchant_4208,grocery,medium,US-West
4209,merchant_4209,retail,medium,US-East
4210,merchant_4210,online,high,US-Central
4211,merchant_4211,grocery,medium,EU-West
4212,merchant_4212,grocery,medium,US-Central
4213,merchant_4213,utilities,low,EU-West
4214,merchant_4214,grocery,medium,EU-West
4215,merchant_4215,retail,low,US-East
4216,merchant_4216,online,medium,EU-East
4217,merchant_4217,retail,low,US-West
4218,merchant_4218,gaming,high,US-West
4219,merchant_4219,grocery,low,EU-West
4220,merchant_4220,gaming,medium,US-Central
4221,merchant_4221,grocery,low,US-East
4222,merchant_4222,retail,medium,EU-East
4223,merchant_4223,restaurant,low,US-West
4224,merchant_4224,crypto,high,US-East
4225,merchant_4225,crypto,medium,APAC
4226,merchant_4226,crypto,medium,EU-West
4227,merchant_4227,travel,medium,APAC
4228,merchant_4228,crypto,high,US-Central
4229,merchant_4229,gaming,high,APAC
4230,merchant_4230,utilities,medium,EU-West
4231,merchant_4231,travel,low,US-East
4232,merchant_4232,online,low,US-East
4233,merchant_4233,restaurant,low,US-Central
4234,merchant_4234,crypto,high,US-Central
4235,merchant_4235,grocery,low,US-East
4236,merchant_4236,travel,medium,US-West
4237,merchant_4237,crypto,high,US-East
4238,merchant_4238,restaurant,low,US-West
4239,merchant_4239,utilities,low,US-Central
4240,merchant_4240,crypto,low,APAC
4241,merchant_4241,gaming,high,US-West
4242,merchant_4242,gaming,high,US-West
4243,merchant_4243,utilities,medium,EU-East
4244,merchant_4244,restaurant,low,APAC
4245,merchant_4245,grocery,low,US-West
4246,merchant_4246,restaurant,low,APAC
4247,merchant_4247,utilities,low,APAC
4248,merchant_4248,online,low,US-East
4249,merchant_4249,retail,medium,EU-East
4250,merchant_4250,travel,low,EU-East
4251,merchant_4251,crypto,medium,US-West
4252,merchant_4252,travel,low,US-Central
4253,merchant_4253,restaurant,low,US-East
4254,merchant_4254,retail,medium,US-West
4255,merchant_4255,travel,medium,EU-West
4256,merchant_4256,retail,low,US-East
4257,merchant_4257,grocery,low,US-East
4258,merchant_4258,travel,medium,US-East
4259,merchant_4259,grocery,medium,US-East
4260,merchant_4260,crypto,medium,US-East
4261,merchant_4261,gaming,high,US-East
4262,merchant_4262,retail,low,EU-East
4263,merchant_4263,restaurant,low,EU-East
4264,merchant_4264,utilities,medium,US-East
4265,merchant_4265,grocery,low,US-West
4266,merchant_4266,retail,low,EU-East
4267,merchant_4267,gaming,medium,EU-East
4268,merchant_4268,grocery,medium,EU-East
4269,merchant_4269,retail,high,US-East
4270,merchant_4270,crypto,high,US-Central
4271,merchant_4271,grocery,low,US-East
4272,merchant_4272,online,medium,US-Central
4273,merchant_4273,grocery,low,US-East
4274,merchant_4274,gaming,medium,US-East
4275,merchant_4275,crypto,medium,US-East
4276,merchant_4276,crypto,high,US-East
4277,merchant_4277,travel,high,US-Central
4278,merchant_4278,grocery,low,US-East
4279,merchant_4279,travel,medium,EU-East
4280,merchant_4280,restaurant,high,APAC
4281,merchant_4281,gaming,low,US-East
4282,merchant_4282,travel,low,EU-East
4283,merchant_4283,gaming,high,US-East
4284,merchant_4284,online,medium,US-East
4285,merchant_4285,restaurant,low,EU-West
4286,merchant_4286,retail,low,EU-East
4287,merchant_4287,grocery,medium,US-East
4288,merchant_4288,travel,high,US-West
4289,merchant_4289,crypto,medium,EU-West
4290,merchant_4290,restaurant,medium,US-Central
4291,merchant_4291,crypto,high,US-West
4292,merchant_4292,utilities,low,US-West
4293,merchant_4293,grocery,low,US-East
4294,merchant_4294,travel,low,US-Central
4295,merchant_4295,travel,low,US-West
4296,merchant_4296,gaming,high,APAC
4297,merchant_4297,restaurant,low,US-East
4298,merchant_4298,gaming,high,EU-East
4299,merchant_4299,grocery,high,APAC
4300,merchant_4300,online,low,US-Central
4301,merchant_4301,gaming,medium,APAC
4302,merchant_4302,grocery,high,US-Central
4303,merchant_4303,grocery,low,EU-East
4304,merchant_4304,online,medium,US-Central
4305,merchant_4305,utilities,high,US-Central
4306,merchant_4306,utilities,low,EU-West
4307,merchant_4307,grocery,low,APAC
4308,merchant_4308,utilities,medium,US-East
4309,merchant_4309,crypto,medium,EU-East
4310,merchant_4310,crypto,low,APAC
4311,merchant_4311,crypto,high,US-West
4312,merchant_4312,restaurant,low,APAC
4313,merchant_4313,online,high,APAC
4314,merchant_4314,online,medium,US-East
4315,merchant_4315,online,low,EU-West
4316,merchant_4316,restaurant,low,US-East
4317,merchant_4317,travel,medium,US-Central
4318,merchant_4318,retail,medium,US-Central
4319,merchant_4319,online,low,APAC
4320,merchant_4320,restaurant,low,US-West
4321,merchant_4321,grocery,low,US-West
4322,merchant_4322,retail,medium,US-Central
4323,merchant_4323,gaming,high,US-Central
4324,merchant_4324,online,medium,US-East
4325,merchant_4325,utilities,medium,APAC
4326,merchant_4326,travel,low,US-Central
4327,merchant_4327,online,low,EU-West
4328,merchant_4328,travel,medium,US-West
4329,merchant_4329,crypto,high,APAC
4330,merchant_4330,utilities,low,EU-East
4331,merchant_4331,gaming,medium,US-West
4332,merchant_4332,restaurant,low,US-Central
4333,merchant_4333,utilities,low,EU-East
4334,merchant_4334,travel,medium,EU-West
4335,merchant_4335,retail,low,US-Central
4336,merchant_4336,crypto,high,EU-East
4337,merchant_4337,grocery,medium,EU-East
4338,merchant_4338,travel,medium,APAC
4339,merchant_4339,travel,high,EU-East
4340,merchant_4340,gaming,medium,US-East
4341,merchant_4341,crypto,high,US-East
4342,merchant_4342,gaming,medium,US-West
4343,merchant_4343,crypto,low,EU-West
4344,merchant_4344,travel,low,APAC
4345,merchant_4345,travel,medium,EU-East
4346,merchant_4346,travel,low,APAC
4347,merchant_4347,gaming,high,US-Central
4348,merchant_4348,gaming,low,US-East
4349,merchant_4349,travel,medium,US-West
4350,merchant_4350,travel,low,US-West
4351,merchant_4351,utilities,low,EU-East
4352,merchant_4352,crypto,high,EU-East
4353,merchant_4353,gaming,medium,APAC
4354,merchant_4354,utilities,low,APAC
4355,merchant_4355,grocery,medium,US-West
4356,merchant_4356,retail,medium,APAC
4357,merchant_4357,online,medium,US-Central
4358,merchant_4358,retail,low,APAC
4359,merchant_4359,travel,low,US-East
4360,merchant_4360,crypto,medium,EU-East
4361,merchant_4361,gaming,high,EU-East
4362,merchant_4362,gaming,high,EU-East
4363,merchant_4363,utilities,low,US-Central
4364,merchant_4364,gaming,medium,EU-West
4365,merchant_4365,restaurant,low,APAC
4366,merchant_4366,online,low,APAC
4367,merchant_4367,travel,low,US-East
4368,merchant_4368,crypto,high,US-Central
4369,merchant_4369,crypto,high,EU-West
4370,merchant_4370,grocery,medium,EU-West
4371,merchant_4371,crypto,high,APAC
4372,merchant_4372,utilities,medium,EU-West
4373,merchant_4373,utilities,medium,EU-West
4374,merchant_4374,gaming,medium,US-West
4375,merchant_4375,grocery,low,EU-West
4376,merchant_4376,retail,low,US-Central
4377,merchant_4377,travel,low,APAC
4378,merchant_4378,utilities,high,US-Central
4379,merchant_4379,utilities,low,EU-East
4380,merchant_4380,online,low,US-West
4381,merchant_4381,retail,low,APAC
4382,merchant_4382,utilities,low,US-Central
4383,merchant_4383,crypto,medium,US-Central
4384,merchant_4384,grocery,medium,EU-East
4385,merchant_4385,online,low,US-West
4386,merchant_4386,utilities,low,EU-West
4387,merchant_4387,crypto,high,EU-West
4388,merchant_4388,online,high,US-Central
4389,merchant_4389,retail,low,EU-West
4390,merchant_4390,grocery,low,APAC
4391,merchant_4391,crypto,medium,US-East
4392,merchant_4392,crypto,high,US-East
4393,merchant_4393,gaming,medium,EU-West
4394,merchant_4394,online,low,APAC
4395,merchant_4395,grocery,high,EU-West
4396,merchant_4396,utilities,medium,EU-East
4397,merchant_4397,restaurant,low,EU-East
4398,merchant_4398,gaming,high,APAC
4399,merchant_4399,gaming,high,US-West
4400,merchant_4400,restaurant,low,US-East
4401,merchant_4401,travel,low,US-East
4402,merchant_4402,travel,high,US-West
4403,merchant_4403,grocery,low,EU-East
4404,merchant_4404,gaming,high,EU-West
4405,merchant_4405,crypto,high,APAC
4406,merchant_4406,online,low,US-West
4407,merchant_4407,utilities,low,EU-West
4408,merchant_4408,crypto,high,EU-East
4409,merchant_4409,travel,medium,APAC
4410,merchant_4410,online,low,US-Central
4411,merchant_4411,restaurant,low,EU-West
4412,merchant_4412,travel,medium,US-East
4413,merchant_4413,online,low,APAC
4414,merchant_4414,grocery,low,US-Central
4415,merchant_4415,gaming,low,US-West
4416,merchant_4416,restaurant,low,EU-East
4417,merchant_4417,online,medium,EU-West
4418,merchant_4418,crypto,medium,US-West
4419,merchant_4419,online,high,EU-East
4420,merchant_4420,retail,high,US-Central
4421,merchant_4421,online,low,US-Central
4422,merchant_4422,travel,low,US-West
4423,merchant_4423,crypto,high,EU-West
4424,merchant_4424,restaurant,low,EU-West
4425,merchant_4425,retail,medium,US-East
4426,merchant_4426,utilities,high,US-West
4427,merchant_4427,gaming,high,US-Central
4428,merchant_4428,grocery,high,APAC
4429,merchant_4429,grocery,low,US-East
4430,merchant_4430,grocery,low,EU-East
4431,merchant_4431,gaming,high,APAC
4432,merchant_4432,retail,low,US-West
4433,merchant_4433,crypto,high,US-East
4434,merchant_4434,retail,medium,US-West
4435,merchant_4435,gaming,medium,EU-West
4436,merchant_4436,restaurant,low,US-Central
4437,merchant_4437,restaurant,low,EU-West
4438,merchant_4438,restaurant,low,US-East
4439,merchant_4439,grocery,medium,EU-East
4440,merchant_4440,utilities,low,US-Central
4441,merchant_4441,grocery,medium,US-West
4442,merchant_4442,retail,low,EU-West
4443,merchant_4443,grocery,low,US-East
4444,merchant_4444,restaurant,medium,EU-West
4445,merchant_4445,retail,low,US-West
4446,merchant_4446,travel,low,US-East
4447,merchant_4447,gaming,medium,US-East
4448,merchant_4448,restaurant,medium,US-West
4449,merchant_4449,crypto,medium,US-West
4450,merchant_4450,grocery,low,US-East
4451,merchant_4451,restaurant,low,US-West
4452,merchant_4452,gaming,high,APAC
4453,merchant_4453,travel,low,EU-West
4454,merchant_4454,gaming,low,US-Central
4455,merchant_4455,retail,medium,US-West
4456,merchant_4456,online,medium,EU-East
4457,merchant_4457,grocery,low,APAC
4458,merchant_4458,crypto,high,US-East
4459,merchant_4459,gaming,high,EU-East
4460,merchant_4460,restaurant,medium,EU-West
4461,merchant_4461,grocery,high,APAC
4462,merchant_4462,retail,high,US-East
4463,merchant_4463,retail,low,EU-West
4464,merchant_4464,travel,medium,US-Central
4465,merchant_4465,utilities,low,US-East
4466,merchant_4466,restaurant,medium,US-East
4467,merchant_4467,online,low,EU-East
4468,merchant_4468,online,low,EU-West
4469,merchant_4469,travel,medium,APAC
4470,merchant_4470,gaming,high,APAC
4471,merchant_4471,travel,low,EU-East
4472,merchant_4472,restaurant,low,EU-West
4473,merchant_4473,retail,high,APAC
4474,merchant_4474,online,medium,US-East
4475,merchant_4475,online,low,APAC
4476,merchant_4476,online,low,US-Central
4477,merchant_4477,grocery,low,US-Central
4478,merchant_4478,travel,low,US-Central
4479,merchant_4479,gaming,high,EU-East
4480,merchant_4480,online,medium,US-East
4481,merchant_4481,crypto,high,EU-West
4482,merchant_4482,gaming,medium,US-East
4483,merchant_4483,online,medium,EU-West
4484,merchant_4484,utilities,low,US-Central
4485,merchant_4485,retail,low,EU-West
4486,merchant_4486,crypto,low,EU-West
4487,merchant_4487,restaurant,low,US-East
4488,merchant_4488,restaurant,low,APAC
4489,merchant_4489,grocery,medium,EU-East
4490,merchant_4490,online,low,US-East
4491,merchant_4491,crypto,high,US-Central
4492,merchant_4492,grocery,low,US-Central
4493,merchant_4493,grocery,low,US-East
4494,merchant_4494,retail,low,US-West
4495,merchant_4495,restaurant,low,EU-East
4496,merchant_4496,travel,low,EU-East
4497,merchant_4497,travel,high,US-East
4498,merchant_4498,crypto,medium,US-West
4499,merchant_4499,online,low,EU-East
4500,merchant_4500,travel,high,US-Central
4501,merchant_4501,gaming,high,EU-West
4502,merchant_4502,restaurant,low,US-West
4503,merchant_4503,travel,low,US-West
4504,merchant_4504,online,low,US-Central
4505,merchant_4505,utilities,low,US-West
4506,merchant_4506,travel,low,US-East
4507,merchant_4507,gaming,high,US-Central
4508,merchant_4508,crypto,high,US-Central
4509,merchant_4509,utilities,medium,EU-East
4510,merchant_4510,grocery,low,US-Central
4511,merchant_4511,retail,high,APAC
4512,merchant_4512,restaurant,medium,EU-East
4513,merchant_4513,gaming,high,EU-East
4514,merchant_4514,restaurant,medium,APAC
4515,merchant_4515,travel,medium,US-Central
4516,merchant_4516,crypto,high,APAC
4517,merchant_4517,travel,low,US-Central
4518,merchant_4518,online,medium,EU-East
4519,merchant_4519,gaming,high,EU-West
4520,merchant_4520,utilities,low,EU-West
4521,merchant_4521,crypto,medium,EU-West
4522,merchant_4522,restaurant,low,EU-East
4523,merchant_4523,gaming,high,APAC
4524,merchant_4524,retail,low,US-Central
4525,merchant_4525,utilities,low,APAC
4526,merchant_4526,restaurant,low,EU-East
4527,merchant_4527,travel,low,US-Central
4528,merchant_4528,gaming,medium,US-East
4529,merchant_4529,gaming,medium,EU-West
4530,merchant_4530,retail,low,EU-East
4531,merchant_4531,retail,low,US-West
4532,merchant_4532,restaurant,low,US-Central
4533,merchant_4533,crypto,medium,US-Central
4534,merchant_4534,restaurant,low,APAC
4535,merchant_4535,travel,medium,US-Central
4536,merchant_4536,travel,low,US-West
4537,merchant_4537,crypto,high,EU-East
4538,merchant_4538,grocery,low,US-Central
4539,merchant_4539,gaming,medium,US-East
4540,merchant_4540,retail,medium,US-West
4541,merchant_4541,utilities,low,EU-West
4542,merchant_4542,restaurant,medium,APAC
4543,merchant_4543,crypto,high,US-East
4544,merchant_4544,gaming,high,US-East
4545,merchant_4545,gaming,high,US-Central
4546,merchant_4546,crypto,medium,US-West
4547,merchant_4547,travel,low,EU-East
4548,merchant_4548,retail,low,US-Central
4549,merchant_4549,gaming,low,US-West
4550,merchant_4550,restaurant,medium,US-Central
4551,merchant_4551,crypto,high,APAC
4552,merchant_4552,retail,low,APAC
4553,merchant_4553,crypto,high,APAC
4554,merchant_4554,travel,medium,EU-East
4555,merchant_4555,online,low,US-West
4556,merchant_4556,retail,high,US-East
4557,merchant_4557,gaming,high,EU-East
4558,merchant_4558,online,high,US-West
4559,merchant_4559,online,medium,US-Central
4560,merchant_4560,travel,low,APAC
4561,merchant_4561,retail,low,US-East
4562,merchant_4562,crypto,high,APAC
4563,merchant_4563,grocery,medium,US-West
4564,merchant_4564,gaming,medium,APAC
4565,merchant_4565,grocery,low,US-Central
4566,merchant_4566,retail,high,US-West
4567,merchant_4567,utilities,low,EU-West
4568,merchant_4568,grocery,medium,US-East
4569,merchant_4569,travel,low,APAC
4570,merchant_4570,retail,low,EU-West
4571,merchant_4571,grocery,high,US-Central
4572,merchant_4572,travel,low,US-East
4573,merchant_4573,online,low,US-West
4574,merchant_4574,gaming,high,APAC
4575,merchant_4575,restaurant,low,US-East
4576,merchant_4576,restaurant,low,US-East
4577,merchant_4577,gaming,high,EU-East
4578,merchant_4578,grocery,low,EU-East
4579,merchant_4579,retail,medium,US-Central
4580,merchant_4580,online,low,US-East
4581,merchant_4581,online,high,US-Central
4582,merchant_4582,online,low,EU-East
4583,merchant_4583,retail,low,APAC
4584,merchant_4584,gaming,medium,US-Central
4585,merchant_4585,retail,low,EU-East
4586,merchant_4586,retail,medium,EU-East
4587,merchant_4587,utilities,high,APAC
4588,merchant_4588,utilities,medium,US-East
4589,merchant_4589,restaurant,low,US-East
4590,merchant_4590,retail,medium,APAC
4591,merchant_4591,grocery,low,EU-West
4592,merchant_4592,online,low,APAC
4593,merchant_4593,travel,medium,US-Central
4594,merchant_4594,online,low,EU-West
4595,merchant_4595,utilities,low,US-Central
4596,merchant_4596,travel,high,US-West
4597,merchant_4597,travel,medium,US-West
4598,merchant_4598,travel,medium,EU-West
4599,merchant_4599,online,high,US-Central
4600,merchant_4600,grocery,low,EU-West
4601,merchant_4601,utilities,low,US-East
4602,merchant_4602,restaurant,low,EU-West
4603,merchant_4603,grocery,medium,US-West
4604,merchant_4604,travel,low,US-East
4605,merchant_4605,grocery,medium,US-West
4606,merchant_4606,retail,low,US-Central
4607,merchant_4607,travel,low,EU-East
4608,merchant_4608,utilities,high,US-Central
4609,merchant_4609,travel,low,US-West
4610,merchant_4610,online,high,EU-West
4611,merchant_4611,retail,low,US-West
4612,merchant_4612,gaming,high,APAC
4613,merchant_4613,utilities,medium,US-East
4614,merchant_4614,travel,low,EU-West
4615,merchant_4615,travel,low,US-Central
4616,merchant_4616,restaurant,low,EU-East
4617,merchant_4617,travel,low,EU-West
4618,merchant_4618,travel,high,EU-West
4619,merchant_4619,restaurant,low,US-West
4620,merchant_4620,utilities,low,US-East
4621,merchant_4621,grocery,medium,APAC
4622,merchant_4622,travel,low,EU-East
4623,merchant_4623,utilities,medium,EU-West
4624,merchant_4624,gaming,high,EU-West
4625,merchant_4625,restaurant,low,US-Central
4626,merchant_4626,online,medium,US-Central
